Date,pm2.5,pm10,O3,NO2,SO2,co,AQI,Dominant_Pollutant,Month,DayOfWeek,IsWeekend,season_Autumn,season_Monsoon,season_Spring,season_Summer,season_Winter
2018-05-27,169.0,80.39362699156513,34.0,21.0,4.0,13.0,338,pm2.5,5,6,1,0,0,0,1,0
2018-05-28,171.0,80.41237113402062,20.0,16.0,10.0,22.0,339,pm2.5,5,0,0,0,0,0,1,0
2018-05-29,156.0,80.4311152764761,17.0,15.0,2.0,11.0,328,pm2.5,5,1,0,0,0,0,1,0
2018-05-30,147.0,80.44985941893158,23.0,15.0,3.0,10.0,321,pm2.5,5,2,0,0,0,0,1,0
2018-05-31,158.0,80.46860356138707,18.0,18.0,2.0,8.0,329,pm2.5,5,3,0,0,0,0,1,0
2018-06-01,116.0,79.34395501405811,19.0,17.0,2.0,10.0,287,pm2.5,6,4,0,0,1,0,0,0
2018-06-02,134.0,79.36269915651359,20.0,17.0,3.0,10.0,311,pm2.5,6,5,1,0,1,0,0,0
2018-06-03,148.0,79.38144329896907,54.0,18.0,3.0,13.0,322,pm2.5,6,6,1,0,1,0,0,0
2018-06-04,152.0,79.40018744142455,22.0,15.0,3.0,11.0,325,pm2.5,6,0,0,0,1,0,0,0
2018-06-05,156.0,79.41893158388004,16.0,15.0,2.0,11.0,328,pm2.5,6,1,0,0,1,0,0,0
2018-06-06,155.0,79.43767572633553,18.0,16.0,3.0,11.0,327,pm2.5,6,2,0,0,1,0,0,0
2018-06-07,154.0,79.456419868791,17.0,13.0,2.0,9.0,326,pm2.5,6,3,0,0,1,0,0,0
2018-06-08,142.0,79.47516401124648,31.0,13.0,2.0,11.0,317,pm2.5,6,4,0,0,1,0,0,0
2018-06-09,141.0,79.49390815370197,19.0,14.0,3.0,10.0,316,pm2.5,6,5,1,0,1,0,0,0
2018-06-10,118.0,79.51265229615746,19.0,20.0,4.0,16.0,293,pm2.5,6,6,1,0,1,0,0,0
2018-06-11,135.0,79.53139643861293,13.0,23.0,7.0,16.0,312,pm2.5,6,0,0,0,1,0,0,0
2018-06-12,153.0,79.55014058106842,16.0,20.0,4.0,11.0,325,pm2.5,6,1,0,0,1,0,0,0
2018-06-13,138.0,79.5688847235239,8.0,34.0,5.0,29.0,371,co,6,2,0,0,1,0,0,0
2018-06-14,156.0,79.58762886597938,9.0,23.0,11.0,16.0,328,pm2.5,6,3,0,0,1,0,0,0
2018-06-15,152.0,79.60637300843486,10.0,22.0,11.0,18.0,325,pm2.5,6,4,0,0,1,0,0,0
2018-06-16,143.0,79.62511715089035,12.0,17.0,8.0,10.0,318,pm2.5,6,5,1,0,1,0,0,0
2018-06-17,149.0,79.64386129334582,14.0,20.0,6.0,23.0,335,co,6,6,1,0,1,0,0,0
2018-06-18,151.0,79.66260543580131,16.0,24.0,3.0,23.0,335,co,6,0,0,0,1,0,0,0
2018-06-19,139.0,79.6813495782568,16.0,31.0,4.0,28.0,365,co,6,1,0,0,1,0,0,0
2018-06-20,155.0,79.70009372071227,17.0,32.0,11.0,35.0,403,co,6,2,0,0,1,0,0,0
2018-06-21,149.0,79.71883786316776,19.0,24.0,4.0,20.0,322,pm2.5,6,3,0,0,1,0,0,0
2018-06-22,158.0,79.73758200562324,21.0,27.0,4.0,19.0,329,pm2.5,6,4,0,0,1,0,0,0
2018-06-23,134.0,79.75632614807873,19.0,21.0,4.0,19.0,312,co,6,5,1,0,1,0,0,0
2018-06-24,134.0,79.7750702905342,18.0,23.0,9.0,18.0,311,pm2.5,6,6,1,0,1,0,0,0
2018-06-25,146.0,79.79381443298969,20.0,16.0,3.0,12.0,320,pm2.5,6,0,0,0,1,0,0,0
2018-06-26,120.0,79.81255857544517,16.0,14.0,3.0,12.0,300,pm2.5,6,1,0,0,1,0,0,0
2018-06-27,100.0,79.83130271790066,14.0,15.0,2.0,8.0,233,pm2.5,6,2,0,0,1,0,0,0
2018-06-28,79.0,79.85004686035614,11.0,15.0,9.0,6.0,163,pm2.5,6,3,0,0,1,0,0,0
2018-06-29,100.0,79.86879100281162,8.0,17.0,5.0,14.0,257,co,6,4,0,0,1,0,0,0
2018-06-30,99.0,79.8875351452671,5.0,21.0,5.0,17.0,300,co,6,5,1,0,1,0,0,0
2018-07-01,138.0,78.78163074039362,5.0,20.0,6.0,17.0,314,pm2.5,7,6,1,0,1,0,0,0
2018-07-02,126.0,78.80037488284911,8.0,15.0,2.0,13.0,305,pm2.5,7,0,0,0,1,0,0,0
2018-07-03,109.0,78.81911902530459,8.5,20.5,3.0,15.5,279,co,7,1,0,0,1,0,0,0
2018-07-04,96.0,78.83786316776008,9.0,26.0,4.0,18.0,306,co,7,2,0,0,1,0,0,0
2018-07-05,83.0,78.85660731021555,26.0,21.0,4.0,17.0,300,co,7,3,0,0,1,0,0,0
2018-07-06,109.0,78.87535145267104,15.0,21.0,3.0,15.0,271,co,7,4,0,0,1,0,0,0
2018-07-07,151.0,78.89409559512652,15.0,16.0,3.0,13.0,324,pm2.5,7,5,1,0,1,0,0,0
2018-07-08,144.0,78.912839737582,10.0,12.0,3.0,9.0,318,pm2.5,7,6,1,0,1,0,0,0
2018-07-09,102.0,78.9315838800375,5.5,13.0,2.5,15.0,271,co,7,0,0,0,1,0,0,0
2018-07-11,93.0,78.95032802249297,1.0,14.0,2.0,21.0,324,co,7,2,0,0,1,0,0,0
2018-07-12,84.0,78.96907216494846,2.0,15.0,2.0,16.0,286,co,7,3,0,0,1,0,0,0
2018-07-13,76.0,78.98781630740393,14.0,11.0,3.0,17.0,300,co,7,4,0,0,1,0,0,0
2018-07-14,77.0,79.00656044985942,19.0,10.0,2.0,17.0,300,co,7,5,1,0,1,0,0,0
2018-07-15,85.0,79.0253045923149,9.0,20.0,1.0,15.0,271,co,7,6,1,0,1,0,0,0
2018-07-16,84.0,79.04404873477039,8.0,18.0,2.0,11.0,214,co,7,0,0,0,1,0,0,0
2018-07-17,69.0,79.06279287722586,7.0,17.0,2.0,12.0,229,co,7,1,0,0,1,0,0,0
2018-07-18,82.0,79.08153701968135,7.0,14.0,1.0,17.0,300,co,7,2,0,0,1,0,0,0
2018-07-19,89.0,79.10028116213684,6.0,14.0,2.0,14.0,257,co,7,3,0,0,1,0,0,0
2018-07-20,95.0,79.11902530459231,5.0,16.0,2.0,18.0,306,co,7,4,0,0,1,0,0,0
2018-07-21,91.0,79.13776944704779,151.0,13.0,1.0,12.0,229,co,7,5,1,0,1,0,0,0
2018-07-22,67.0,79.15651358950328,155.0,13.0,2.0,16.0,286,co,7,6,1,0,1,0,0,0
2018-07-23,71.0,79.17525773195877,11.0,11.0,2.0,17.0,300,co,7,0,0,0,1,0,0,0
2018-07-24,83.0,79.19400187441424,4.0,11.0,2.0,22.0,329,co,7,1,0,0,1,0,0,0
2018-07-25,69.0,79.21274601686973,8.0,18.0,2.0,20.0,318,co,7,2,0,0,1,0,0,0
2018-07-26,59.0,79.2314901593252,3.0,13.0,1.0,17.0,300,co,7,3,0,0,1,0,0,0
2018-07-27,116.0,79.2502343017807,7.0,15.0,2.0,21.0,324,co,7,4,0,0,1,0,0,0
2018-07-28,109.0,79.26897844423618,4.0,12.0,2.0,25.0,347,co,7,5,1,0,1,0,0,0
2018-07-29,125.0,79.28772258669166,4.0,15.0,1.0,21.0,324,co,7,6,1,0,1,0,0,0
2018-07-30,65.0,79.30646672914713,10.0,18.0,2.0,23.0,335,co,7,0,0,0,1,0,0,0
2018-07-31,85.0,79.32521087160262,11.0,17.0,2.0,31.0,382,co,7,1,0,0,1,0,0,0
2018-08-01,98.0,78.20056232427366,12.0,19.0,3.0,35.0,403,co,8,2,0,0,1,0,0,0
2018-08-02,129.0,78.21930646672915,5.0,17.0,2.0,25.0,347,co,8,3,0,0,1,0,0,0
2018-08-03,143.0,78.23805060918463,5.0,17.0,3.0,29.0,371,co,8,4,0,0,1,0,0,0
2018-08-04,147.0,78.25679475164011,3.0,18.0,1.0,20.0,321,pm2.5,8,5,1,0,1,0,0,0
2018-08-05,150.0,78.27553889409559,6.0,18.0,2.0,20.0,323,pm2.5,8,6,1,0,1,0,0,0
2018-08-06,144.0,78.29428303655108,33.0,14.0,4.0,27.0,359,co,8,0,0,0,1,0,0,0
2018-08-07,103.0,78.31302717900655,17.0,12.0,2.0,11.0,243,pm2.5,8,1,0,0,1,0,0,0
2018-08-08,88.0,78.33177132146204,9.0,14.0,7.0,24.0,341,co,8,2,0,0,1,0,0,0
2018-08-09,103.0,78.35051546391753,20.0,18.0,2.0,17.0,300,co,8,3,0,0,1,0,0,0
2018-08-10,114.0,78.369259606373,5.0,19.0,2.0,16.0,286,co,8,4,0,0,1,0,0,0
2018-08-11,99.0,78.38800374882848,6.0,17.0,1.0,13.0,243,co,8,5,1,0,1,0,0,0
2018-08-12,92.0,78.40674789128397,7.0,16.0,1.0,12.0,229,co,8,6,1,0,1,0,0,0
2018-08-13,97.0,78.42549203373946,11.0,17.0,2.0,18.0,306,co,8,0,0,0,1,0,0,0
2018-08-14,94.0,78.44423617619493,7.0,13.0,2.0,13.0,243,co,8,1,0,0,1,0,0,0
2018-08-15,90.0,78.46298031865042,3.0,9.0,2.0,13.0,243,co,8,2,0,0,1,0,0,0
2018-08-16,72.0,78.4817244611059,11.0,19.0,2.0,12.0,229,co,8,3,0,0,1,0,0,0
2018-08-17,85.0,78.50046860356139,12.0,18.0,2.0,15.0,271,co,8,4,0,0,1,0,0,0
2018-08-18,105.0,78.51921274601688,22.0,22.0,7.0,26.0,353,co,8,5,1,0,1,0,0,0
2018-08-19,137.0,78.53795688847235,12.0,18.0,2.0,15.0,313,pm2.5,8,6,1,0,1,0,0,0
2018-08-20,81.0,78.55670103092783,10.0,16.0,2.0,12.0,229,co,8,0,0,0,1,0,0,0
2018-08-21,83.0,78.57544517338332,12.0,14.0,2.0,11.0,214,co,8,1,0,0,1,0,0,0
2018-08-22,108.0,78.5941893158388,12.0,16.0,2.0,16.0,286,co,8,2,0,0,1,0,0,0
2018-08-23,82.0,78.61293345829428,6.0,18.0,2.0,18.0,306,co,8,3,0,0,1,0,0,0
2018-08-24,75.0,78.63167760074977,9.0,20.0,2.0,21.0,324,co,8,4,0,0,1,0,0,0
2018-08-25,78.0,78.65042174320524,9.0,18.0,2.0,17.0,300,co,8,5,1,0,1,0,0,0
2018-08-26,79.0,78.66916588566073,23.0,17.0,2.0,18.0,306,co,8,6,1,0,1,0,0,0
2018-08-27,100.0,78.68791002811622,9.0,16.0,2.0,13.0,243,co,8,0,0,0,1,0,0,0
2018-08-28,94.0,78.7066541705717,9.0,16.0,2.0,14.0,257,co,8,1,0,0,1,0,0,0
2018-08-29,94.0,78.72539831302717,9.0,19.0,2.0,19.0,312,co,8,2,0,0,1,0,0,0
2018-08-30,95.0,78.74414245548266,8.0,16.0,5.0,15.0,271,co,8,3,0,0,1,0,0,0
2018-08-31,76.0,78.76288659793815,11.0,18.0,2.0,17.0,300,co,8,4,0,0,1,0,0,0
2018-09-01,101.0,77.63823805060917,9.0,16.0,2.0,14.0,257,co,9,5,1,0,1,0,0,0
2018-09-02,92.0,77.65698219306466,10.0,17.0,2.0,17.0,300,co,9,6,1,0,1,0,0,0
2018-09-03,86.0,77.67572633552015,8.0,19.0,3.0,20.0,318,co,9,0,0,0,1,0,0,0
2018-09-04,97.0,77.69447047797563,18.0,14.0,2.0,17.0,300,co,9,1,0,0,1,0,0,0
2018-09-05,60.0,77.71321462043112,14.0,12.0,2.0,19.0,312,co,9,2,0,0,1,0,0,0
2018-09-06,115.0,77.73195876288659,15.0,13.0,2.0,19.0,312,co,9,3,0,0,1,0,0,0
2018-09-07,77.0,77.75070290534208,10.0,10.0,11.0,22.0,329,co,9,4,0,0,1,0,0,0
2018-09-08,72.0,77.76944704779757,10.0,11.0,2.0,10.0,200,co,9,5,1,0,1,0,0,0
2018-09-09,79.0,77.78819119025304,9.0,12.0,3.0,12.0,229,co,9,6,1,0,1,0,0,0
2018-09-10,95.0,77.80693533270852,9.0,16.0,3.0,20.0,318,co,9,0,0,0,1,0,0,0
2018-09-11,123.0,77.82567947516401,6.0,15.0,3.0,18.0,306,co,9,1,0,0,1,0,0,0
2018-09-12,99.0,77.8444236176195,14.0,15.0,3.0,20.0,318,co,9,2,0,0,1,0,0,0
2018-09-13,97.0,77.86316776007497,26.0,22.0,4.0,25.0,347,co,9,3,0,0,1,0,0,0
2018-09-14,94.0,77.88191190253046,13.0,20.0,13.0,35.0,403,co,9,4,0,0,1,0,0,0
2018-09-15,102.0,77.90065604498594,12.0,22.0,18.0,47.0,438,co,9,5,1,0,1,0,0,0
2018-09-16,118.0,77.91940018744143,7.0,25.0,4.0,34.0,400,co,9,6,1,0,1,0,0,0
2018-09-17,119.0,77.93814432989691,25.0,25.0,11.0,40.0,418,co,9,0,0,0,1,0,0,0
2018-09-18,145.0,77.95688847235239,28.0,25.0,2.0,21.0,324,co,9,1,0,0,1,0,0,0
2018-09-19,152.0,77.97563261480786,27.0,25.0,1.0,20.0,325,pm2.5,9,2,0,0,1,0,0,0
2018-09-20,153.0,77.99437675726335,10.0,14.0,1.0,12.0,325,pm2.5,9,3,0,0,1,0,0,0
2018-09-21,63.0,78.01312089971884,14.0,12.0,2.0,11.0,214,co,9,4,0,0,1,0,0,0
2018-09-22,95.0,78.03186504217432,3.0,13.0,2.0,15.0,271,co,9,5,1,0,1,0,0,0
2018-09-23,129.0,78.0506091846298,15.0,22.0,5.0,22.0,329,co,9,6,1,0,1,0,0,0
2018-09-24,127.0,78.06935332708528,17.0,20.0,2.0,20.0,318,co,9,0,0,0,1,0,0,0
2018-09-25,97.0,78.08809746954077,22.0,20.0,7.0,34.0,400,co,9,1,0,0,1,0,0,0
2018-09-26,100.0,78.10684161199624,25.0,28.0,9.0,38.0,412,co,9,2,0,0,1,0,0,0
2018-09-27,151.0,78.12558575445173,10.0,27.0,12.0,39.0,415,co,9,3,0,0,1,0,0,0
2018-09-28,166.0,78.14432989690721,13.0,30.0,10.0,40.0,418,co,9,4,0,0,1,0,0,0
2018-09-29,151.0,78.1630740393627,3.0,37.0,5.0,52.0,453,co,9,5,1,0,1,0,0,0
2018-09-30,168.0,78.18181818181819,7.5,28.0,4.0,43.5,428,co,9,6,1,0,1,0,0,0
2018-10-02,211.5,77.11340206185567,48.0,27.0,5.0,20.0,370,pm2.5,10,1,0,1,0,0,0,0
2018-10-03,143.0,77.13214620431116,27.0,34.5,4.5,27.0,359,co,10,2,0,1,0,0,0,0
2018-10-06,147.0,77.15089034676663,6.0,42.0,4.0,34.0,400,co,10,5,1,1,0,0,0,0
2018-10-07,151.0,77.16963448922212,15.0,36.0,16.0,46.0,435,co,10,6,1,1,0,0,0,0
2018-10-08,173.0,77.18837863167761,13.0,36.0,12.0,45.0,432,co,10,0,0,1,0,0,0,0
2018-10-09,159.0,77.20712277413308,17.0,22.0,6.0,17.0,330,pm2.5,10,1,0,1,0,0,0,0
2018-10-10,162.0,77.22586691658856,14.0,20.0,5.0,18.0,332,pm2.5,10,2,0,1,0,0,0,0
2018-10-11,166.0,77.24461105904405,24.0,24.0,10.0,29.0,371,co,10,3,0,1,0,0,0,0
2018-10-12,146.0,77.26335520149954,24.0,31.0,3.0,25.0,347,co,10,4,0,1,0,0,0,0
2018-10-13,144.0,77.28209934395501,17.0,33.0,2.0,27.0,359,co,10,5,1,1,0,0,0,0
2018-10-14,168.0,77.3008434864105,16.0,50.0,12.0,43.0,426,co,10,6,1,1,0,0,0,0
2018-10-15,216.0,77.31958762886597,22.0,46.0,8.0,49.0,444,co,10,0,0,1,0,0,0,0
2018-10-16,184.0,77.33833177132146,22.0,45.0,4.0,37.0,409,co,10,1,0,1,0,0,0,0
2018-10-17,175.0,77.35707591377694,20.0,38.0,15.0,59.0,474,co,10,2,0,1,0,0,0,0
2018-10-18,246.0,77.37582005623243,12.0,32.0,5.0,36.0,406,co,10,3,0,1,0,0,0,0
2018-10-19,206.0,77.3945641986879,18.0,36.0,14.0,53.0,456,co,10,4,0,1,0,0,0,0
2018-10-20,215.0,77.41330834114339,18.0,27.0,3.0,18.0,373,pm2.5,10,5,1,1,0,0,0,0
2018-10-21,196.0,77.43205248359888,16.0,31.0,3.0,23.0,358,pm2.5,10,6,1,1,0,0,0,0
2018-10-22,193.0,77.45079662605436,19.0,44.0,15.0,32.0,388,co,10,0,0,1,0,0,0,0
2018-10-23,313.0,77.46954076850984,16.0,46.0,22.0,50.0,448,pm2.5,10,1,0,1,0,0,0,0
2018-10-24,276.0,77.48828491096532,17.0,50.0,6.0,33.0,420,pm2.5,10,2,0,1,0,0,0,0
2018-10-25,309.0,77.50702905342081,20.0,40.0,4.0,29.0,445,pm2.5,10,3,0,1,0,0,0,0
2018-10-26,273.0,77.52577319587628,32.0,43.0,5.0,35.0,418,pm2.5,10,4,0,1,0,0,0,0
2018-10-27,352.0,77.54451733833177,21.0,40.0,4.0,36.0,478,pm2.5,10,5,1,1,0,0,0,0
2018-10-28,337.0,77.56326148078725,14.0,43.0,8.0,48.0,467,pm2.5,10,6,1,1,0,0,0,0
2018-10-29,340.0,77.58200562324274,26.0,46.0,5.0,41.0,469,pm2.5,10,0,0,1,0,0,0,0
2018-10-30,301.0,77.60074976569823,16.0,42.0,5.0,43.0,439,pm2.5,10,1,0,1,0,0,0,0
2018-10-31,309.0,77.6194939081537,19.0,47.0,5.0,53.0,456,co,10,2,0,1,0,0,0,0
2018-11-01,319.0,76.56982193064667,17.0,57.0,6.0,51.0,453,pm2.5,11,3,0,1,0,0,0,0
2018-11-02,355.0,76.58856607310216,32.0,42.0,3.0,27.0,481,pm2.5,11,4,0,1,0,0,0,0
2018-11-03,271.0,76.60731021555763,15.0,29.0,2.0,19.0,416,pm2.5,11,5,1,1,0,0,0,0
2018-11-04,280.0,76.62605435801312,16.0,35.0,2.0,24.0,423,pm2.5,11,6,1,1,0,0,0,0
2018-11-05,278.0,76.7572633552015,14.5,55.0,11.0,52.5,454,co,11,0,0,1,0,0,0,0
2018-11-07,279.7142857142857,76.6447985004686,7.0,81.0,11.0,55.0,462,co,11,2,0,1,0,0,0,0
2018-11-08,279.42857142857144,76.66354264292409,25.0,58.0,8.0,51.0,450,co,11,3,0,1,0,0,0,0
2018-11-09,279.1428571428572,76.68228678537957,15.0,74.0,10.0,75.0,521,co,11,4,0,1,0,0,0,0
2018-11-10,278.85714285714283,76.70103092783505,23.0,62.0,6.0,54.0,459,co,11,5,1,1,0,0,0,0
2018-11-11,278.57142857142856,76.71977507029054,57.0,73.0,14.0,80.0,535,co,11,6,1,1,0,0,0,0
2018-11-12,278.2857142857143,76.73851921274601,15.0,72.0,11.0,61.0,479,co,11,0,0,1,0,0,0,0
2018-11-13,232.0,76.77600749765698,14.0,38.0,11.0,44.0,429,co,11,1,0,1,0,0,0,0
2018-11-14,208.0,76.79475164011247,35.0,39.0,15.0,55.0,462,co,11,2,0,1,0,0,0,0
2018-11-15,200.0,76.81349578256794,30.0,29.0,2.0,17.0,362,pm2.5,11,3,0,1,0,0,0,0
2018-11-16,168.0,76.83223992502343,45.0,38.0,14.0,22.0,337,pm2.5,11,4,0,1,0,0,0,0
2018-11-17,206.0,76.85098406747892,54.0,54.0,9.0,34.0,400,co,11,5,1,1,0,0,0,0
2018-11-18,282.0,76.8697282099344,58.0,48.0,10.0,29.0,425,pm2.5,11,6,1,1,0,0,0,0
2018-11-19,230.0,76.88847235238987,56.0,53.0,12.0,48.0,441,co,11,0,0,1,0,0,0,0
2018-11-20,256.0,76.90721649484536,50.0,60.0,28.0,68.0,500,co,11,1,0,1,0,0,0,0
2018-11-21,296.0,76.92596063730085,58.0,58.0,9.0,45.0,435,pm2.5,11,2,0,1,0,0,0,0
2018-11-22,244.0,76.94470477975632,43.0,45.0,16.0,35.0,403,co,11,3,0,1,0,0,0,0
2018-11-23,200.0,76.96344892221181,42.0,37.0,13.0,32.0,388,co,11,4,0,1,0,0,0,0
2018-11-24,188.0,76.98219306466729,42.0,49.0,5.0,26.0,353,co,11,5,1,1,0,0,0,0
2018-11-25,197.0,77.00093720712277,46.0,53.0,7.0,50.0,447,co,11,6,1,1,0,0,0,0
2018-11-26,257.0,77.01968134957826,48.0,54.0,19.0,61.0,479,co,11,0,0,1,0,0,0,0
2018-11-27,271.0,77.03842549203374,38.0,40.0,4.0,24.0,416,pm2.5,11,1,0,1,0,0,0,0
2018-11-28,246.0,77.05716963448921,37.0,49.0,5.0,17.0,397,pm2.5,11,2,0,1,0,0,0,0
2018-11-29,203.0,77.0759137769447,50.0,52.0,15.0,19.0,364,pm2.5,11,3,0,1,0,0,0,0
2018-11-30,280.0,77.09465791940019,38.0,47.0,5.0,17.0,423,pm2.5,11,4,0,1,0,0,0,0
2018-12-01,234.0,76.04498594189316,31.0,62.0,9.0,25.0,388,pm2.5,12,5,1,0,0,0,0,1
2018-12-02,244.0,76.06373008434863,45.0,67.0,21.0,25.0,395,pm2.5,12,6,1,0,0,0,0,1
2018-12-03,265.0,76.08247422680412,55.0,64.0,8.0,28.0,412,pm2.5,12,0,0,0,0,0,0,1
2018-12-04,283.0,76.10121836925961,19.0,56.0,3.0,16.0,425,pm2.5,12,1,0,0,0,0,0,1
2018-12-05,252.0,76.11996251171509,2.0,99.0,19.0,21.0,402,pm2.5,12,2,0,0,0,0,0,1
2018-12-06,331.0,76.13870665417056,33.0,54.0,8.0,31.0,462,pm2.5,12,3,0,0,0,0,0,1
2018-12-07,238.0,76.15745079662605,36.0,58.0,16.0,16.0,391,pm2.5,12,4,0,0,0,0,0,1
2018-12-08,281.0,76.17619493908154,39.0,58.0,9.0,22.0,424,pm2.5,12,5,1,0,0,0,0,1
2018-12-09,283.0,76.19493908153702,34.0,59.0,12.0,34.0,425,pm2.5,12,6,1,0,0,0,0,1
2018-12-10,314.0,76.2136832239925,47.0,36.0,4.0,20.0,449,pm2.5,12,0,0,0,0,0,0,1
2018-12-11,283.0,76.23242736644798,36.5,37.0,5.0,18.0,425,pm2.5,12,1,0,0,0,0,0,1
2018-12-14,245.5,76.25117150890347,26.0,38.0,6.0,16.0,397,pm2.5,12,4,0,0,0,0,0,1
2018-12-15,208.0,76.26991565135896,38.0,48.0,7.0,22.0,368,pm2.5,12,5,1,0,0,0,0,1
2018-12-16,225.0,76.28865979381443,36.0,48.0,7.0,30.0,381,pm2.5,12,6,1,0,0,0,0,1
2018-12-17,268.0,76.3074039362699,31.0,48.0,6.0,26.0,414,pm2.5,12,0,0,0,0,0,0,1
2018-12-18,228.0,76.3261480787254,36.0,47.0,18.0,18.0,383,pm2.5,12,1,0,0,0,0,0,1
2018-12-19,261.0,76.34489222118088,39.0,48.0,14.0,19.0,408,pm2.5,12,2,0,0,0,0,0,1
2018-12-20,269.0,76.36363636363636,36.0,48.0,15.0,16.0,415,pm2.5,12,3,0,0,0,0,0,1
2018-12-21,291.0,76.38238050609185,38.0,55.0,18.0,29.0,432,pm2.5,12,4,0,0,0,0,0,1
2018-12-22,369.0,76.40112464854732,40.0,41.0,7.0,16.0,492,pm2.5,12,5,1,0,0,0,0,1
2018-12-23,291.0,76.41986879100281,39.0,48.0,8.0,22.0,432,pm2.5,12,6,1,0,0,0,0,1
2018-12-24,287.0,76.4386129334583,40.0,43.0,7.0,20.0,428,pm2.5,12,0,0,0,0,0,0,1
2018-12-25,261.0,76.45735707591378,31.0,43.0,8.0,17.0,408,pm2.5,12,1,0,0,0,0,0,1
2018-12-26,290.0,76.47610121836925,37.0,47.0,11.0,20.0,431,pm2.5,12,2,0,0,0,0,0,1
2018-12-27,269.0,76.49484536082474,36.0,36.0,7.0,17.0,415,pm2.5,12,3,0,0,0,0,0,1
2018-12-28,235.0,76.51358950328023,34.0,40.0,8.0,11.0,388,pm2.5,12,4,0,0,0,0,0,1
2018-12-29,278.0,76.5323336457357,39.0,56.0,12.0,22.0,422,pm2.5,12,5,1,0,0,0,0,1
2018-12-30,379.0,76.5510777881912,28.0,56.5,9.0,36.5,499,pm2.5,12,6,1,0,0,0,0,1
2019-03-18,147.0,75.80131208997189,40.0,42.0,6.0,24.0,341,co,3,0,0,0,0,1,0,0
2019-03-19,133.0,75.82005623242736,37.0,33.0,7.0,20.0,318,co,3,1,0,0,0,1,0,0
2019-03-20,152.0,75.83880037488285,36.0,17.0,5.0,19.0,325,pm2.5,3,2,0,0,0,1,0,0
2019-03-21,162.0,75.85754451733833,35.0,11.0,3.0,6.0,332,pm2.5,3,3,0,0,0,1,0,0
2019-03-22,105.0,75.87628865979381,41.0,13.0,5.0,5.0,250,pm2.5,3,4,0,0,0,1,0,0
2019-03-23,91.0,75.89503280224929,37.0,24.0,10.0,17.0,300,co,3,5,1,0,0,1,0,0
2019-03-24,119.0,75.91377694470478,45.0,41.0,9.0,26.0,353,co,3,6,1,0,0,1,0,0
2019-03-25,181.0,75.93252108716027,30.5,40.5,6.0,29.5,374,co,3,0,0,0,0,1,0,0
2019-03-27,154.5,75.95126522961574,16.0,40.0,3.0,33.0,394,co,3,2,0,0,0,1,0,0
2019-03-28,128.0,75.97000937207123,18.0,38.0,4.0,22.0,329,co,3,3,0,0,0,1,0,0
2019-03-29,169.0,75.9887535145267,18.0,45.0,3.0,26.0,353,co,3,4,0,0,0,1,0,0
2019-03-30,179.0,76.0074976569822,14.0,26.0,2.0,21.0,345,pm2.5,3,5,1,0,0,1,0,0
2019-03-31,138.0,76.02624179943767,19.0,27.0,3.0,19.0,314,pm2.5,3,6,1,0,0,1,0,0
2019-04-01,129.0,75.2389878163074,20.0,25.0,2.0,18.0,307,pm2.5,4,0,0,0,0,0,1,0
2019-04-02,134.0,75.25773195876289,22.0,35.0,4.0,22.0,329,co,4,1,0,0,0,0,1,0
2019-04-03,156.0,75.27647610121836,21.0,34.0,2.0,25.0,347,co,4,2,0,0,0,0,1,0
2019-04-04,161.0,75.29522024367385,23.0,29.0,3.0,24.0,341,co,4,3,0,0,0,0,1,0
2019-04-05,162.0,75.31396438612933,19.0,25.0,2.0,20.0,332,pm2.5,4,4,0,0,0,0,1,0
2019-04-06,159.0,75.33270852858482,15.0,14.0,2.0,10.0,330,pm2.5,4,5,1,0,0,0,1,0
2019-04-07,104.0,75.3514526710403,15.0,21.0,2.0,18.0,306,co,4,6,1,0,0,0,1,0
2019-04-08,132.0,75.37019681349578,15.0,23.0,2.0,19.0,312,co,4,0,0,0,0,0,1,0
2019-04-09,146.0,75.38894095595127,16.0,24.0,4.0,21.0,324,co,4,1,0,0,0,0,1,0
2019-04-10,151.0,75.40768509840674,20.0,27.0,2.0,19.0,324,pm2.5,4,2,0,0,0,0,1,0
2019-04-11,143.0,75.42642924086223,16.0,27.0,3.0,20.0,318,pm2.5,4,3,0,0,0,0,1,0
2019-04-12,157.0,75.44517338331771,19.0,21.0,1.0,20.0,328,pm2.5,4,4,0,0,0,0,1,0
2019-04-13,133.0,75.4639175257732,18.0,17.0,2.0,16.0,310,pm2.5,4,5,1,0,0,0,1,0
2019-04-14,99.0,75.48266166822867,9.0,56.0,4.0,25.0,347,co,4,6,1,0,0,0,1,0
2019-04-15,110.0,75.50140581068416,18.0,21.0,2.0,17.0,300,co,4,0,0,0,0,0,1,0
2019-04-16,124.0,75.52014995313965,27.0,14.0,1.0,12.0,303,pm2.5,4,1,0,0,0,0,1,0
2019-04-17,73.0,75.53889409559513,24.0,17.0,1.0,15.0,271,co,4,2,0,0,0,0,1,0
2019-04-18,91.0,75.5576382380506,22.0,18.0,4.0,12.0,229,co,4,3,0,0,0,0,1,0
2019-04-19,104.0,75.57638238050609,25.0,24.0,2.0,15.0,271,co,4,4,0,0,0,0,1,0
2019-04-20,146.0,75.59512652296158,26.0,30.0,4.0,24.0,341,co,4,5,1,0,0,0,1,0
2019-04-21,148.0,75.61387066541705,19.0,42.0,2.0,27.0,359,co,4,6,1,0,0,0,1,0
